N1.HOG0000861,Prietella_phreatophila_g17631_t1
N1.HOG0000878,Prietella_phreatophila_g26102_t1
N1.HOG0000904,Prietella_phreatophila_g21889_t1
N1.HOG0000945,Prietella_phreatophila_g7662_t3
N1.HOG0000970,Prietella_phreatophila_g18152_t1
N1.HOG0000970,Prietella_phreatophila_g18153_t1
N1.HOG0000972,Prietella_phreatophila_g11302_t1
N1.HOG0001000,Prietella_phreatophila_g16883_t1
N1.HOG0001000,Prietella_phreatophila_g17005_t1
N1.HOG0001005,Prietella_phreatophila_g13515_t1
N1.HOG0001008,Prietella_phreatophila_g20095_t2
N1.HOG0001008,Prietella_phreatophila_g20105_t1
N1.HOG0001009,Prietella_phreatophila_g20107_t1
N1.HOG0001012,Prietella_phreatophila_g29974_t1
N1.HOG0001012,Prietella_phreatophila_g31046_t1
N1.HOG0001014,Prietella_phreatophila_g10123_t1
N1.HOG0001014,Prietella_phreatophila_g1100_t1
N1.HOG0001014,Prietella_phreatophila_g15280_t1
N1.HOG0001014,Prietella_phreatophila_g16073_t1
N1.HOG0001014,Prietella_phreatophila_g16178_t1
N1.HOG0001014,Prietella_phreatophila_g17084_t1
N1.HOG0001014,Prietella_phreatophila_g17088_t1
N1.HOG0001014,Prietella_phreatophila_g19205_t1
N1.HOG0001014,Prietella_phreatophila_g20170_t1
N1.HOG0001014,Prietella_phreatophila_g20472_t1
N1.HOG0001014,Prietella_phreatophila_g22675_t1
N1.HOG0001014,Prietella_phreatophila_g23763_t1
N1.HOG0001014,Prietella_phreatophila_g27065_t1
N1.HOG0001014,Prietella_phreatophila_g27253_t1
N1.HOG0001014,Prietella_phreatophila_g36442_t1
N1.HOG0001014,Prietella_phreatophila_g3805_t1
N1.HOG0001014,Prietella_phreatophila_g38332_t1
N1.HOG0001014,Prietella_phreatophila_g40093_t1
N1.HOG0001014,Prietella_phreatophila_g41358_t1
N1.HOG0001014,Prietella_phreatophila_g41506_t1
N1.HOG0001014,Prietella_phreatophila_g41851_t1
N1.HOG0001014,Prietella_phreatophila_g42317_t1
N1.HOG0001014,Prietella_phreatophila_g42350_t1
N1.HOG0001014,Prietella_phreatophila_g42497_t1
N1.HOG0001014,Prietella_phreatophila_g42844_t1
N1.HOG0001014,Prietella_phreatophila_g42996_t1
N1.HOG0001014,Prietella_phreatophila_g43229_t1
N1.HOG0001014,Prietella_phreatophila_g43553_t1
N1.HOG0001014,Prietella_phreatophila_g43606_t1
N1.HOG0001014,Prietella_phreatophila_g43625_t1
N1.HOG0001014,Prietella_phreatophila_g44035_t1
N1.HOG0001014,Prietella_phreatophila_g44072_t1
N1.HOG0001014,Prietella_phreatophila_g44095_t1
N1.HOG0001014,Prietella_phreatophila_g44398_t1
N1.HOG0001014,Prietella_phreatophila_g44443_t1
N1.HOG0001014,Prietella_phreatophila_g45050_t1
N1.HOG0001014,Prietella_phreatophila_g45634_t1
N1.HOG0001014,Prietella_phreatophila_g47184_t1
N1.HOG0001014,Prietella_phreatophila_g48068_t1
N1.HOG0001014,Prietella_phreatophila_g50043_t1
N1.HOG0001014,Prietella_phreatophila_g50980_t1
N1.HOG0001014,Prietella_phreatophila_g8583_t1
N1.HOG0001021,Prietella_phreatophila_g14827_t1
N1.HOG0001025,Prietella_phreatophila_g50913_t1
N1.HOG0001036,Prietella_phreatophila_g17461_t1
N1.HOG0001054,Prietella_phreatophila_g3763_t1
N1.HOG0001058,Prietella_phreatophila_g36079_t2
N1.HOG0001087,Prietella_phreatophila_g7671_t1
N1.HOG0001099,Prietella_phreatophila_g7670_t1
N1.HOG0001103,Prietella_phreatophila_g4595_t1
N1.HOG0001104,Prietella_phreatophila_g26495_t1
N1.HOG0001111,Prietella_phreatophila_g15444_t1
N1.HOG0001114,Prietella_phreatophila_g26498_t1
N1.HOG0001115,Prietella_phreatophila_g26800_t1
N1.HOG0001117,Prietella_phreatophila_g15441_t1
N1.HOG0001119,Prietella_phreatophila_g2429_t2
N1.HOG0001121,Prietella_phreatophila_g2426_t1
N1.HOG0001125,Prietella_phreatophila_g44003_t2
N1.HOG0001134,Prietella_phreatophila_g32679_t1
N1.HOG0001150,Prietella_phreatophila_g25678_t2
N1.HOG0001150,Prietella_phreatophila_g25686_t1
N1.HOG0001156,Prietella_phreatophila_g21047_t2
N1.HOG0001156,Prietella_phreatophila_g21049_t1
N1.HOG0001157,Prietella_phreatophila_g39256_t1
N1.HOG0001160,Prietella_phreatophila_g15362_t1
N1.HOG0001162,Prietella_phreatophila_g34675_t1
N1.HOG0001162,Prietella_phreatophila_g34677_t1
N1.HOG0001164,Prietella_phreatophila_g9304_t1
N1.HOG0001167,Prietella_phreatophila_g33091_t1
N1.HOG0001173,Prietella_phreatophila_g38413_t1
N1.HOG0001174,Prietella_phreatophila_g9183_t1
N1.HOG0001182,Prietella_phreatophila_g27321_t1
N1.HOG0001191,Prietella_phreatophila_g22457_t1
N1.HOG0001196,Prietella_phreatophila_g27323_t1
N1.HOG0001223,Prietella_phreatophila_g10380_t1
N1.HOG0001229,Prietella_phreatophila_g31951_t1
N1.HOG0001231,Prietella_phreatophila_g40249_t1
N1.HOG0001236,Prietella_phreatophila_g14358_t1
N1.HOG0001242,Prietella_phreatophila_g28128_t1
N1.HOG0001242,Prietella_phreatophila_g37918_t1
N1.HOG0001242,Prietella_phreatophila_g40662_t1
N1.HOG0001242,Prietella_phreatophila_g43097_t1
N1.HOG0001242,Prietella_phreatophila_g51001_t1
N1.HOG0001242,Prietella_phreatophila_g51083_t1
N1.HOG0001242,Prietella_phreatophila_g51131_t1
N1.HOG0001242,Prietella_phreatophila_g51432_t1
N1.HOG0001259,Prietella_phreatophila_g15782_t1
N1.HOG0001259,Prietella_phreatophila_g20954_t1
N1.HOG0001259,Prietella_phreatophila_g24664_t1
N1.HOG0001259,Prietella_phreatophila_g2733_t1
N1.HOG0001259,Prietella_phreatophila_g40774_t1
N1.HOG0001259,Prietella_phreatophila_g40992_t1
N1.HOG0001259,Prietella_phreatophila_g41141_t2
N1.HOG0001259,Prietella_phreatophila_g41562_t1
N1.HOG0001259,Prietella_phreatophila_g41695_t2
N1.HOG0001259,Prietella_phreatophila_g41739_t1
N1.HOG0001259,Prietella_phreatophila_g42353_t1
N1.HOG0001259,Prietella_phreatophila_g43302_t1
N1.HOG0001259,Prietella_phreatophila_g43532_t1
N1.HOG0001259,Prietella_phreatophila_g44004_t1
N1.HOG0001259,Prietella_phreatophila_g45723_t1
N1.HOG0001259,Prietella_phreatophila_g49933_t2
N1.HOG0001259,Prietella_phreatophila_g51043_t1
N1.HOG0001270,Prietella_phreatophila_g24505_t1
N1.HOG0001277,Prietella_phreatophila_g32314_t1
N1.HOG0001285,Prietella_phreatophila_g25069_t1
N1.HOG0001288,Prietella_phreatophila_g14196_t1
N1.HOG0001291,Prietella_phreatophila_g23767_t1
N1.HOG0001292,Prietella_phreatophila_g39632_t1
N1.HOG0001303,Prietella_phreatophila_g24992_t1
N1.HOG0001304,Prietella_phreatophila_g18389_t1
N1.HOG0001307,Prietella_phreatophila_g34328_t1
N1.HOG0001309,Prietella_phreatophila_g24765_t1
N1.HOG0001313,Prietella_phreatophila_g9062_t2
N1.HOG0001318,Prietella_phreatophila_g35022_t3
N1.HOG0001325,Prietella_phreatophila_g9482_t1
N1.HOG0001326,Prietella_phreatophila_g35254_t1
N1.HOG0001328,Prietella_phreatophila_g35249_t1
N1.HOG0001329,Prietella_phreatophila_g9480_t1
N1.HOG0001334,Prietella_phreatophila_g40136_t1
N1.HOG0001342,Prietella_phreatophila_g575_t1
N1.HOG0001351,Prietella_phreatophila_g13224_t1
N1.HOG0001351,Prietella_phreatophila_g19665_t1
N1.HOG0001355,Prietella_phreatophila_g825_t1
N1.HOG0001356,Prietella_phreatophila_g1339_t1
N1.HOG0001357,Prietella_phreatophila_g13047_t1
N1.HOG0001362,Prietella_phreatophila_g38575_t1
N1.HOG0001369,Prietella_phreatophila_g15505_t1
N1.HOG0001370,Prietella_phreatophila_g25456_t1
N1.HOG0001371,Prietella_phreatophila_g8640_t1
N1.HOG0001372,Prietella_phreatophila_g8641_t1
N1.HOG0001396,Prietella_phreatophila_g17953_t1
N1.HOG0001413,Prietella_phreatophila_g18532_t1
N1.HOG0001414,Prietella_phreatophila_g35861_t1
N1.HOG0001424,Prietella_phreatophila_g18537_t1
N1.HOG0001437,Prietella_phreatophila_g25389_t2
N1.HOG0001438,Prietella_phreatophila_g32861_t2
N1.HOG0001442,Prietella_phreatophila_g2199_t1
N1.HOG0001443,Prietella_phreatophila_g14098_t2
N1.HOG0001449,Prietella_phreatophila_g44803_t1
N1.HOG0001453,Prietella_phreatophila_g49235_t1
N1.HOG0001465,Prietella_phreatophila_g45110_t1
N1.HOG0001466,Prietella_phreatophila_g32877_t2
N1.HOG0001467,Prietella_phreatophila_g4888_t1
N1.HOG0001470,Prietella_phreatophila_g21005_t1
N1.HOG0001472,Prietella_phreatophila_g26566_t1
N1.HOG0001473,Prietella_phreatophila_g26823_t1
N1.HOG0001490,Prietella_phreatophila_g42343_t1
N1.HOG0001494,Prietella_phreatophila_g35068_t1
N1.HOG0001500,Prietella_phreatophila_g26731_t1
N1.HOG0001503,Prietella_phreatophila_g9568_t1
N1.HOG0001515,Prietella_phreatophila_g25563_t1
N1.HOG0001520,Prietella_phreatophila_g49674_t1
N1.HOG0001521,Prietella_phreatophila_g4780_t1
N1.HOG0001526,Prietella_phreatophila_g15299_t1
N1.HOG0001529,Prietella_phreatophila_g15657_t1
N1.HOG0001531,Prietella_phreatophila_g15655_t1
N1.HOG0001533,Prietella_phreatophila_g15653_t1
N1.HOG0001551,Prietella_phreatophila_g30832_t1
N1.HOG0001565,Prietella_phreatophila_g2357_t1
N1.HOG0001566,Prietella_phreatophila_g14577_t1
N1.HOG0001568,Prietella_phreatophila_g26369_t1
N1.HOG0001571,Prietella_phreatophila_g40059_t1
N1.HOG0001579,Prietella_phreatophila_g9844_t1
N1.HOG0001580,Prietella_phreatophila_g41172_t1
N1.HOG0001580,Prietella_phreatophila_g9839_t1
N1.HOG0001581,Prietella_phreatophila_g9840_t1
N1.HOG0001581,Prietella_phreatophila_g9843_t1
N1.HOG0001584,Prietella_phreatophila_g18354_t1
N1.HOG0001584,Prietella_phreatophila_g18398_t1
N1.HOG0001584,Prietella_phreatophila_g18401_t1
N1.HOG0001584,Prietella_phreatophila_g41866_t1
N1.HOG0001584,Prietella_phreatophila_g51638_t1
N1.HOG0001587,Prietella_phreatophila_g44017_t2
N1.HOG0001587,Prietella_phreatophila_g48393_t1
N1.HOG0001589,Prietella_phreatophila_g32491_t1
N1.HOG0001596,Prietella_phreatophila_g34777_t1
N1.HOG0001596,Prietella_phreatophila_g50114_t1
N1.HOG0001596,Prietella_phreatophila_g50445_t1
N1.HOG0001597,Prietella_phreatophila_g36447_t1
N1.HOG0001610,Prietella_phreatophila_g47544_t1
N1.HOG0001615,Prietella_phreatophila_g44555_t1
N1.HOG0001615,Prietella_phreatophila_g45803_t1
N1.HOG0001615,Prietella_phreatophila_g48968_t1
N1.HOG0001622,Prietella_phreatophila_g47645_t1
N1.HOG0001630,Prietella_phreatophila_g1925_t1
N1.HOG0001633,Prietella_phreatophila_g1926_t1
N1.HOG0001633,Prietella_phreatophila_g23699_t1
N1.HOG0001633,Prietella_phreatophila_g38731_t1
N1.HOG0001637,Prietella_phreatophila_g38732_t1
N1.HOG0001637,Prietella_phreatophila_g49956_t1
N1.HOG0001639,Prietella_phreatophila_g13273_t1
N1.HOG0001641,Prietella_phreatophila_g11626_t1
N1.HOG0001647,Prietella_phreatophila_g30622_t1
N1.HOG0001648,Prietella_phreatophila_g11638_t1
N1.HOG0001653,Prietella_phreatophila_g40092_t1
N1.HOG0001655,Prietella_phreatophila_g49945_t1
N1.HOG0001656,Prietella_phreatophila_g22827_t1
N1.HOG0001664,Prietella_phreatophila_g25163_t1
N1.HOG0001669,Prietella_phreatophila_g11971_t1
N1.HOG0001669,Prietella_phreatophila_g12105_t1
N1.HOG0001671,Prietella_phreatophila_g8944_t1
N1.HOG0001674,Prietella_phreatophila_g34558_t1
N1.HOG0001675,Prietella_phreatophila_g17562_t1
N1.HOG0001676,Prietella_phreatophila_g40202_t1
N1.HOG0001678,Prietella_phreatophila_g40204_t1
N1.HOG0001683,Prietella_phreatophila_g17515_t1
N1.HOG0001689,Prietella_phreatophila_g15808_t1
N1.HOG0001691,Prietella_phreatophila_g15810_t1
N1.HOG0001720,Prietella_phreatophila_g27413_t1
N1.HOG0001722,Prietella_phreatophila_g24298_t1
N1.HOG0001727,Prietella_phreatophila_g18010_t1
N1.HOG0001750,Prietella_phreatophila_g3626_t4
N1.HOG0001751,Prietella_phreatophila_g39911_t1
N1.HOG0001755,Prietella_phreatophila_g2695_t1
N1.HOG0001761,Prietella_phreatophila_g39600_t1
N1.HOG0001767,Prietella_phreatophila_g39606_t1
N1.HOG0001768,Prietella_phreatophila_g39608_t1
N1.HOG0001771,Prietella_phreatophila_g39607_t1
N1.HOG0001773,Prietella_phreatophila_g17538_t1
N1.HOG0001776,Prietella_phreatophila_g35781_t1
N1.HOG0001780,Prietella_phreatophila_g37568_t1
N1.HOG0001780,Prietella_phreatophila_g46689_t1
N1.HOG0001785,Prietella_phreatophila_g13386_t1
N1.HOG0001791,Prietella_phreatophila_g8048_t1
N1.HOG0001795,Prietella_phreatophila_g5625_t1
N1.HOG0001805,Prietella_phreatophila_g9389_t1
N1.HOG0001808,Prietella_phreatophila_g23163_t1
N1.HOG0001809,Prietella_phreatophila_g19637_t1
N1.HOG0001822,Prietella_phreatophila_g11153_t1
N1.HOG0001822,Prietella_phreatophila_g11165_t1
N1.HOG0001827,Prietella_phreatophila_g12684_t1
N1.HOG0001830,Prietella_phreatophila_g7969_t1
N1.HOG0001837,Prietella_phreatophila_g36867_t1
N1.HOG0001850,Prietella_phreatophila_g14527_t1
N1.HOG0001853,Prietella_phreatophila_g12154_t1
N1.HOG0001858,Prietella_phreatophila_g9708_t1
N1.HOG0001858,Prietella_phreatophila_g9748_t1
N1.HOG0001858,Prietella_phreatophila_g9749_t1
N1.HOG0001869,Prietella_phreatophila_g39624_t1
N1.HOG0001872,Prietella_phreatophila_g24096_t1
N1.HOG0001879,Prietella_phreatophila_g25402_t1
N1.HOG0001891,Prietella_phreatophila_g952_t1
N1.HOG0001914,Prietella_phreatophila_g42752_t1
N1.HOG0001919,Prietella_phreatophila_g21402_t1
N1.HOG0001920,Prietella_phreatophila_g33829_t1
N1.HOG0001925,Prietella_phreatophila_g30986_t1
N1.HOG0001929,Prietella_phreatophila_g18888_t2
N1.HOG0001931,Prietella_phreatophila_g6967_t1
N1.HOG0001932,Prietella_phreatophila_g22028_t1
N1.HOG0001945,Prietella_phreatophila_g18602_t1
N1.HOG0001947,Prietella_phreatophila_g26527_t1
N1.HOG0001951,Prietella_phreatophila_g21025_t1
N1.HOG0001951,Prietella_phreatophila_g21026_t1
N1.HOG0001952,Prietella_phreatophila_g21029_t1
N1.HOG0001961,Prietella_phreatophila_g9265_t1
N1.HOG0001964,Prietella_phreatophila_g35524_t2
N1.HOG0001966,Prietella_phreatophila_g25143_t1
N1.HOG0001968,Prietella_phreatophila_g12069_t1
N1.HOG0001971,Prietella_phreatophila_g13818_t1
N1.HOG0001973,Prietella_phreatophila_g485_t1
N1.HOG0001974,Prietella_phreatophila_g11766_t1
N1.HOG0001976,Prietella_phreatophila_g11242_t1
N1.HOG0001979,Prietella_phreatophila_g8902_t1
N1.HOG0001983,Prietella_phreatophila_g35813_t1
N1.HOG0001985,Prietella_phreatophila_g20000_t1
N1.HOG0001988,Prietella_phreatophila_g4457_t1
N1.HOG0001990,Prietella_phreatophila_g32438_t1
N1.HOG0001992,Prietella_phreatophila_g36448_t1
N1.HOG0001995,Prietella_phreatophila_g50438_t1
N1.HOG0002004,Prietella_phreatophila_g41099_t2
N1.HOG0002004,Prietella_phreatophila_g41449_t1
N1.HOG0002008,Prietella_phreatophila_g21065_t3
N1.HOG0002009,Prietella_phreatophila_g23090_t1
N1.HOG0002010,Prietella_phreatophila_g24699_t1
N1.HOG0002016,Prietella_phreatophila_g474_t1
N1.HOG0002030,Prietella_phreatophila_g10305_t1
N1.HOG0002037,Prietella_phreatophila_g8317_t1
N1.HOG0002045,Prietella_phreatophila_g5317_t1
N1.HOG0002048,Prietella_phreatophila_g8316_t1
N1.HOG0002053,Prietella_phreatophila_g19041_t1
N1.HOG0002054,Prietella_phreatophila_g16584_t1
N1.HOG0002057,Prietella_phreatophila_g8410_t1
N1.HOG0002060,Prietella_phreatophila_g17100_t1
N1.HOG0002061,Prietella_phreatophila_g8409_t1
N1.HOG0002063,Prietella_phreatophila_g34406_t1
N1.HOG0002065,Prietella_phreatophila_g20745_t1
N1.HOG0002066,Prietella_phreatophila_g17916_t1
N1.HOG0002071,Prietella_phreatophila_g20752_t1
N1.HOG0002073,Prietella_phreatophila_g25230_t1
N1.HOG0002074,Prietella_phreatophila_g33422_t1
N1.HOG0002079,Prietella_phreatophila_g4679_t1
N1.HOG0002088,Prietella_phreatophila_g20972_t1
N1.HOG0002088,Prietella_phreatophila_g20973_t1
N1.HOG0002089,Prietella_phreatophila_g20978_t1
N1.HOG0002093,Prietella_phreatophila_g32926_t1
N1.HOG0002095,Prietella_phreatophila_g3627_t1
N1.HOG0002096,Prietella_phreatophila_g30669_t1
N1.HOG0002098,Prietella_phreatophila_g15348_t3
N1.HOG0002099,Prietella_phreatophila_g86_t1
N1.HOG0002106,Prietella_phreatophila_g25169_t1
N1.HOG0002107,Prietella_phreatophila_g15319_t1
N1.HOG0002108,Prietella_phreatophila_g5064_t1
N1.HOG0002109,Prietella_phreatophila_g37114_t1
N1.HOG0002110,Prietella_phreatophila_g11447_t1
N1.HOG0002119,Prietella_phreatophila_g39707_t1
N1.HOG0002119,Prietella_phreatophila_g39726_t1
N1.HOG0002119,Prietella_phreatophila_g39727_t1
N1.HOG0002121,Prietella_phreatophila_g32023_t1
N1.HOG0002124,Prietella_phreatophila_g32183_t1
N1.HOG0002124,Prietella_phreatophila_g32200_t1
N1.HOG0002124,Prietella_phreatophila_g35924_t1
N1.HOG0002130,Prietella_phreatophila_g34655_t1
N1.HOG0002134,Prietella_phreatophila_g24379_t1
N1.HOG0002138,Prietella_phreatophila_g42059_t1
N1.HOG0002139,Prietella_phreatophila_g41749_t1
N1.HOG0002144,Prietella_phreatophila_g42186_t1
N1.HOG0002145,Prietella_phreatophila_g46162_t1
N1.HOG0002150,Prietella_phreatophila_g37831_t1
N1.HOG0002152,Prietella_phreatophila_g39_t1
N1.HOG0002158,Prietella_phreatophila_g30389_t1
N1.HOG0002180,Prietella_phreatophila_g40600_t1
N1.HOG0002181,Prietella_phreatophila_g18337_t1
N1.HOG0002183,Prietella_phreatophila_g39796_t1
N1.HOG0002196,Prietella_phreatophila_g38955_t1
N1.HOG0002221,Prietella_phreatophila_g304_t1
N1.HOG0002223,Prietella_phreatophila_g897_t1
N1.HOG0002226,Prietella_phreatophila_g9238_t1
N1.HOG0002227,Prietella_phreatophila_g17315_t1
N1.HOG0002228,Prietella_phreatophila_g17541_t1
N1.HOG0002233,Prietella_phreatophila_g28983_t1
N1.HOG0002234,Prietella_phreatophila_g4803_t1
N1.HOG0002237,Prietella_phreatophila_g11775_t1
N1.HOG0002237,Prietella_phreatophila_g12278_t1
N1.HOG0002237,Prietella_phreatophila_g14352_t1
N1.HOG0002237,Prietella_phreatophila_g16064_t1
N1.HOG0002237,Prietella_phreatophila_g18911_t1
N1.HOG0002237,Prietella_phreatophila_g20196_t1
N1.HOG0002237,Prietella_phreatophila_g22836_t1
N1.HOG0002237,Prietella_phreatophila_g22891_t1
N1.HOG0002237,Prietella_phreatophila_g25443_t1
N1.HOG0002237,Prietella_phreatophila_g26666_t1
N1.HOG0002237,Prietella_phreatophila_g28546_t1
N1.HOG0002237,Prietella_phreatophila_g35349_t1
N1.HOG0002237,Prietella_phreatophila_g40167_t1
N1.HOG0002237,Prietella_phreatophila_g41111_t1
N1.HOG0002237,Prietella_phreatophila_g41290_t1
N1.HOG0002237,Prietella_phreatophila_g41839_t1
N1.HOG0002237,Prietella_phreatophila_g42612_t1
N1.HOG0002237,Prietella_phreatophila_g42937_t2
N1.HOG0002237,Prietella_phreatophila_g46072_t1
N1.HOG0002237,Prietella_phreatophila_g51420_t1
N1.HOG0002237,Prietella_phreatophila_g5342_t1
N1.HOG0002237,Prietella_phreatophila_g5401_t1
N1.HOG0002238,Prietella_phreatophila_g44522_t1
N1.HOG0002258,Prietella_phreatophila_g6344_t1
N1.HOG0002269,Prietella_phreatophila_g25134_t1
N1.HOG0002271,Prietella_phreatophila_g22746_t1
N1.HOG0002271,Prietella_phreatophila_g34104_t1
N1.HOG0002272,Prietella_phreatophila_g15550_t1
N1.HOG0002273,Prietella_phreatophila_g12382_t1
N1.HOG0002281,Prietella_phreatophila_g22474_t1
N1.HOG0002282,Prietella_phreatophila_g20940_t1
N1.HOG0002288,Prietella_phreatophila_g46172_t1
N1.HOG0002293,Prietella_phreatophila_g26815_t1
N1.HOG0002298,Prietella_phreatophila_g24242_t1
N1.HOG0002298,Prietella_phreatophila_g49947_t1
N1.HOG0002299,Prietella_phreatophila_g12162_t1
N1.HOG0002299,Prietella_phreatophila_g17128_t1
N1.HOG0002299,Prietella_phreatophila_g17403_t1
N1.HOG0002299,Prietella_phreatophila_g22335_t1
N1.HOG0002299,Prietella_phreatophila_g23810_t1
N1.HOG0002299,Prietella_phreatophila_g26332_t1
N1.HOG0002299,Prietella_phreatophila_g29623_t1
N1.HOG0002299,Prietella_phreatophila_g30135_t1
N1.HOG0002299,Prietella_phreatophila_g31431_t2
N1.HOG0002299,Prietella_phreatophila_g32257_t1
N1.HOG0002299,Prietella_phreatophila_g33708_t1
N1.HOG0002299,Prietella_phreatophila_g36176_t1
N1.HOG0002299,Prietella_phreatophila_g39604_t1
N1.HOG0002299,Prietella_phreatophila_g41658_t1
N1.HOG0002299,Prietella_phreatophila_g42234_t1
N1.HOG0002299,Prietella_phreatophila_g42629_t1
N1.HOG0002299,Prietella_phreatophila_g43191_t1
N1.HOG0002299,Prietella_phreatophila_g43478_t1
N1.HOG0002299,Prietella_phreatophila_g43613_t1
N1.HOG0002299,Prietella_phreatophila_g44153_t1
N1.HOG0002299,Prietella_phreatophila_g44994_t1
N1.HOG0002299,Prietella_phreatophila_g49579_t1
N1.HOG0002299,Prietella_phreatophila_g50279_t1
